PM2.5,NO2,NH3,SO2,O3,AQI,Y_Pred,Y Class,Y_Pred Class
74.64,14.64,63.69,15.84,47.31,192,136.815898,Moderate,Very Poor
74.23,13.88,57.52,11.74,48.85,116,120.8662323,Moderate,FALSE
92.7,14.49,63.61,14.62,30.74,186,175.7111897,Moderate,Very Poor
70.73,14.19,63.64,13.32,31.93,168,163.0105333,Moderate,Very Poor
59.25,16.18,93.11,17.38,31.65,108,217.8716866,Moderate,Very Poor
98.11,13.92,191.23,12.12,46.05,185,133.962149,Moderate,Very Poor
89.42,14.95,162.85,11.52,39.2,181,97.50214292,Moderate,Poor
129.92,13.7,64.09,15.08,48.29,199,125.1270658,Moderate,Very Poor
65.08,12.88,62.16,9.37,44.27,183,108.4132396,Moderate,Poor
38.64,12.93,63.82,13.8,41.06,105,110.3404402,Moderate,Poor
58.12,12.57,63.79,19.57,54.55,110,137.6651605,Moderate,Very Poor
45.89,11.56,63.11,19.9,52.62,115,136.9348894,Moderate,Very Poor
49.6,11.33,63.85,17.67,40.96,97,123.9453143,Satisfactory,Very Poor
68.44,11.15,63.66,17.24,50.43,111,98.99550303,Moderate,Poor
66.96,11.39,64.33,19.54,56.44,140,133.295302,Moderate,Very Poor
58.99,11.74,63.91,17.95,45.77,131,139.1883626,Moderate,Very Poor
40.6,12.43,65.22,11.27,35.54,102,82.2104844,Moderate,Moderate
65.59,12.28,48.52,9.07,39.49,98,104.4109201,Satisfactory,Poor
70.94,12.25,16.57,15.54,40.99,176,81.06791725,Moderate,Moderate
27.64,12.07,16.84,16.66,39.45,92,68.86162219,Satisfactory,Moderate
45.17,12,30.26,15.18,36.67,99,63.97317576,Satisfactory,Moderate
28.02,12.21,65.78,8.45,27.67,73,68.13286482,Satisfactory,Moderate
19.33,10.38,65.95,8.05,25.33,68,96.85561335,Satisfactory,Poor
16.58,10.66,65.49,10.56,22.97,70,119.9902667,Satisfactory,Poor
18.58,10.43,65.01,16.53,33.89,71,153.2783983,Satisfactory,Very Poor
41.52,12.27,64.29,26.06,37.91,84,101.0798421,Satisfactory,Poor
55.3,12.14,64.06,15.23,45.84,120,100.5737986,Moderate,Poor
81.09,11.73,64.5,10.95,41.59,144,87.26029419,Moderate,Moderate
42.07,11.85,64.85,20.89,45.34,147,110.0467875,Moderate,Poor
42.72,12.05,64.64,17.98,37.96,99,110.6131947,Satisfactory,Poor
31.09,11.26,64.87,9.54,36.74,84,130.667729,Satisfactory,Very Poor
46.95,11.89,64.78,8.95,43.27,86,117.4611944,Satisfactory,Poor
44.37,12.34,64.59,8.29,55.63,115,83.02229445,Moderate,Moderate
60.55,13.45,65.28,8.82,52.24,149,67.82629434,Moderate,Moderate
52.94,12.16,64.89,9.04,41.97,138,56.12986964,Moderate,Satisfactory
28.42,11.83,66.42,9.01,33.31,87,88.99977171,Satisfactory,Moderate
21.04,10.92,66.69,12.96,18.49,77,124.6215129,Satisfactory,Very Poor
12.77,10.88,66.05,16.47,18.45,67,197.0341241,Satisfactory,Very Poor
37.37,10.27,65.78,26.99,31.72,77,283.8503914,Satisfactory,Severe
56.04,10.73,64.94,13.74,57.84,126,100.4264324,Moderate,Poor
106.04,12.07,64.45,10.38,79.41,200,103.5475567,Moderate,Poor
178.54,11.68,65.17,11.87,56.47,283,99.66768119,Poor,Poor
42.85,11.22,66.85,12.88,32.8,187,75.51061808,Moderate,Moderate
45.41,11.06,66.58,6.55,26.4,87,63.28812555,Satisfactory,Moderate
44.51,10.9,67.23,7.69,18.38,93,60.75901768,Satisfactory,FALSE
26.55,10.6,67.5,9.65,17.49,80,82.0009911,Satisfactory,Moderate
17.11,10.58,67.6,9.46,17.42,78,90.63627139,Satisfactory,FALSE
16.6,11.75,67.41,20.24,20.24,66,80.13244276,Satisfactory,Moderate
32.92,11.21,66.43,21.39,21.84,75,94.81695202,Satisfactory,Poor
37.45,11.82,66.08,23.61,32.82,104,142.0485874,Moderate,Very Poor
25.55,13.88,42.52,17.84,42.25,101,301.7351625,Moderate,Severe
37.37,12.35,16.42,10.08,33.15,89,85.58702039,Satisfactory,Moderate
74.05,11.7,16.61,6.72,29.26,105,155.5761614,Moderate,Very Poor
199.98,12.07,16.9,9.36,18.88,279,188.487847,Poor,Very Poor
33.9,10.65,18.24,8.94,17.23,127,264.0170875,Moderate,Severe
87.38,14.43,10.21,9,16.65,100,89.71226868,Satisfactory,Moderate
114.56,11.01,33.31,12.89,15.1,102,99.46552347,Moderate,Poor
176.07,15.07,198.23,30.02,18.42,252,112.1397023,Poor,Poor
38.85,18.86,167.9,20.68,19.22,128,117.9034101,Moderate,Poor
43.48,13.32,83.05,6.32,19.86,76,98.2221605,Satisfactory,Poor
53.2,27.1,118.25,17.25,22.26,87,94.9385404,Satisfactory,Poor
58.19,12.09,28.67,11.03,21.23,111,94.40653085,Moderate,Poor
39.87,20.52,21.72,4.02,23.03,105,84.78264593,Moderate,Moderate
38.91,14.39,7.06,5.58,21.08,85,79.9240158,Satisfactory,Moderate
36.46,21.64,27.86,5.6,26,90,114.9649503,Satisfactory,Poor
27.7,44.19,23.83,7.05,18.63,83,145.8186055,Satisfactory,Very Poor
28.47,18.38,10.33,9.82,17.53,66,123.3741236,Satisfactory,Very Poor
52.63,25.52,21.22,11.08,26.92,89,117.6591182,Satisfactory,Poor
76.63,23.74,21.44,9.2,25.37,143,109.1657665,Moderate,Poor
58.09,21.05,20.01,8.2,31.6,155,121.4874527,Moderate,Very Poor
52.87,20.97,24.09,7.74,34.93,100,95.93811886,Satisfactory,Poor
48.11,24.86,40.38,13.08,29.95,86,99.58975986,Satisfactory,Poor
57.58,19,13.98,14.42,34.31,106,130.1477187,Moderate,Very Poor
37.31,32.45,61.25,8.64,24.25,86,111.4260409,Satisfactory,Poor
42.32,21.72,57.93,5.91,18.89,87,97.69399463,Satisfactory,Poor
63.83,17.29,32.6,3.9,28.14,103,93.51595587,Moderate,Poor
50.63,10.35,15.42,5.61,28.28,138,87.40922703,Moderate,Moderate
41.01,12.16,39.88,10.28,27.87,102,92.09555825,Moderate,Poor
37.13,19.38,14.46,7.05,22.44,95,101.4212047,Satisfactory,Poor
34.61,22.46,20.98,6.74,10.75,83,92.56630849,Satisfactory,Poor
35.94,17.53,14.04,6.63,23.65,83,100.0165438,Satisfactory,Poor
39.29,24.94,25.58,7.07,36.49,87,99.77566752,Satisfactory,Poor
33.41,13.74,2.79,6.04,37.94,81,97.98915423,Satisfactory,Poor
38.14,16.52,2.04,6.29,40.81,81,125.0704923,Satisfactory,Very Poor
38.04,15.39,1.76,6.68,41.51,73,131.7085573,Satisfactory,Very Poor
37.22,16.77,4.76,5.95,37.59,81,108.0923825,Satisfactory,Poor
62.24,14.06,1.69,6.52,21.53,100,104.4109548,Satisfactory,Poor
68.09,12.5,1.34,6.34,19.13,130,84.56496308,Moderate,Moderate
49.42,12.07,1.33,6.2,21.34,126,88.25914337,Moderate,Moderate
48.12,14.01,1.43,7.04,14.11,117,86.40037005,Moderate,Moderate
32.88,14.81,1.58,6.15,12.54,89,83.97884572,Satisfactory,Moderate
36.23,13.53,1.59,6.42,11.4,100,112.3643025,Satisfactory,Poor
34.35,15.09,1.8,6.55,12.49,101,90.51066863,Moderate,FALSE
32.33,14.5,1.86,6.51,13.51,99,119.8748638,Satisfactory,Poor
54.52,14.32,1.69,6.91,12.61,98,115.051164,Satisfactory,Poor
37.03,17.66,1.79,6.95,13.35,112,90.75229234,Moderate,FALSE
59.54,18.69,1.85,6.59,12.89,111,91.19745233,Moderate,Poor
56.02,16.66,1.74,6.87,13.58,110,83.23949549,Moderate,Moderate
37.18,16.69,1.61,6.18,13.42,100,73.73738964,Satisfactory,Moderate
36.18,15.55,1.35,6.42,20.27,79,66.91789874,Satisfactory,Moderate
31.9,15.54,1.42,7.55,13.17,76,64.163436,Satisfactory,Moderate
24.24,13.18,1.46,7.16,15.81,76,58.36227659,Satisfactory,Satisfactory
19.48,11.66,1.48,6.89,14.36,70,73.94743824,Satisfactory,Moderate
17.27,9.96,3.17,6.69,15.7,73,74.33910662,Satisfactory,Moderate
12.95,10.23,1.45,6.74,14.86,62,80.18171984,Satisfactory,Moderate
25.41,9.13,1.6,6.85,13.7,66,73.10625441,Satisfactory,Moderate
24.99,8.88,4.55,6.58,16.87,81,78.61555525,Satisfactory,Moderate
29.32,10.31,1.61,7.53,17.5,85,78.60150987,Satisfactory,Moderate
24.75,10.58,3,5.86,11.95,74,81.61712036,Satisfactory,Moderate
29.82,10.27,8.61,6.31,9.1,74,87.01419059,Satisfactory,Moderate
29.52,11.35,3.84,6.08,9.33,73,74.3811768,Satisfactory,Moderate
31.55,11.27,2.24,6.68,11.18,76,76.73790868,Satisfactory,Moderate
35.22,11.22,1.84,5.85,12.59,75,76.04079987,Satisfactory,Moderate
25.49,11.24,1.75,6.68,13.31,69,88.84445806,Satisfactory,Moderate
26.74,10.97,1.72,5.6,14.98,71,81.98230655,Satisfactory,Moderate
26.4,10.88,1.8,6.99,15.45,75,83.13832855,Satisfactory,Moderate
35.36,11.02,1.67,6.21,18.63,78,84.94478331,Satisfactory,Moderate
29.99,11.74,2.05,6.16,18.49,80,94.39634955,Satisfactory,Poor
30.49,13.48,1.78,6.44,19.34,78,96.12896942,Satisfactory,Poor
30.39,14.41,12.12,5.91,25.11,78,92.50016171,Satisfactory,Poor
37.24,13.77,3.69,5.05,26.4,80,92.86059639,Satisfactory,Poor
38.9,12.95,3.5,5.84,26.22,79,100.0213806,Satisfactory,Poor
38.07,13.52,2.4,6.29,17.59,82,92.29630599,Satisfactory,Poor
38.63,16.66,2.34,6.78,14.78,83,92.50377657,Satisfactory,Poor
42.78,15.19,2.48,6.36,21.36,75,137.8065903,Satisfactory,Very Poor
35.59,16.77,2.79,7.45,26.79,79,114.243887,Satisfactory,Poor
38.39,18.05,2.17,6.51,13.48,77,132.5067325,Satisfactory,Very Poor
65.3,52.6,116.71,7,30.18,126,137.8905842,Moderate,Very Poor
51.8,34.91,40.12,7.02,18.9,150,121.1411997,Moderate,Very Poor
66.57,30.03,35.36,7.7,19.47,135,105.574265,Moderate,Poor
66.85,29.99,29.8,6.68,35.41,145,103.7434956,Moderate,Poor
55.19,24.05,35.98,7.1,34.3,132,100.0429473,Moderate,Poor
44.66,13.84,25.79,5.75,32.88,107,95.09547505,Moderate,Poor
41.39,13.98,33.84,4.42,39.97,102,75.81528246,Moderate,Moderate
39.71,13.64,33.84,4.99,35.56,88,76.95557695,Satisfactory,Moderate
36.38,13.84,33.84,4.23,32.61,83,81.47826046,Satisfactory,Moderate
22.72,13.92,33.84,5.18,28.16,76,107.857072,Satisfactory,Poor
23.34,14.83,33.84,5.34,28.86,71,109.8743326,Satisfactory,Poor
27.06,14.39,33.84,4.63,27.46,80,113.1394816,Satisfactory,Poor
45.92,13.27,22.31,5.04,34.69,79,115.6097936,Satisfactory,Poor
47.34,11.77,21.95,7.08,38.11,113,110.5998507,Moderate,Poor
47.85,12.34,17.89,6.2,45.64,124,146.1718425,Moderate,Very Poor
48.62,12.94,19.66,7.3,51.3,131,120.0075049,Moderate,FALSE
45.57,13.06,24.34,6.69,47.23,113,137.2066418,Moderate,Very Poor
74.16,13.81,27.04,7.55,42.45,132,124.9479578,Moderate,Very Poor
54.73,13.96,23.03,7.3,38.78,137,116.2066125,Moderate,Poor
65.19,14.2,22.91,7.43,51.03,141,134.1276612,Moderate,Very Poor
53.41,15.62,36.18,7.66,60.96,156,135.7886834,Moderate,Very Poor
45.73,10.86,21.04,7.58,67.66,148,135.1105164,Moderate,Very Poor
57.97,10.76,23.32,6.82,74,143,125.7870019,Moderate,Very Poor
58.15,11.26,16.79,8.53,79.9,161,118.7024418,Moderate,Poor
60.53,11.26,13.53,6.89,65.54,143,107.233412,Moderate,Poor
52.59,11.21,15.32,8.24,70.18,153,131.6949376,Moderate,Very Poor
54.06,13.32,15.41,7.89,38.04,132,116.918768,Moderate,Poor
42.32,17.56,29.81,7.13,47.78,94,124.1932539,Satisfactory,Very Poor
55.84,17.07,11.98,6.74,70.67,126,125.0564078,Moderate,Very Poor
47.85,14.7,17.39,6.49,57.18,119,122.2630316,Moderate,Very Poor
54.9,26.93,22.14,5.75,42.43,100,103.2729576,Satisfactory,Poor
51.79,27.66,33.45,4.02,57.29,116,109.8110788,Moderate,Poor
51.48,23,23.29,5.79,53.52,119,121.0359248,Moderate,Very Poor
37.78,24.04,49.88,3.78,47.65,110,105.668353,Moderate,Poor
41.03,34.45,6.51,4.38,48.14,91,119.347523,Satisfactory,Poor
53.31,23.57,7.83,4.57,39.39,89,126.4431551,Satisfactory,Very Poor
42.09,21.94,7.85,7.97,40.82,87,104.0519242,Satisfactory,Poor
56.12,24.69,10.06,9.62,25.3,80,96.57521095,Satisfactory,Poor
56.8,25.31,8.41,7.35,43.82,108,97.92832293,Moderate,Poor
41.22,19.57,16.98,10.2,43,91,99.16167095,Satisfactory,Poor
36.82,21.33,16.13,10.03,35.7,88,95.79453127,Satisfactory,Poor
36.7,22.3,17.81,6.91,37.37,92,92.05009394,Satisfactory,Poor
39.32,17.93,18.12,5.9,31.92,96,187.1619408,Satisfactory,Very Poor
33.86,18.25,19.24,3.82,42.43,109,107.1731759,Moderate,Poor
29.8,19.87,16.36,4.42,47.02,101,91.45260646,Moderate,Poor
103.16,25.81,28.12,4.58,43.43,129,104.2062449,Moderate,Poor
45.52,18.68,16.35,4.24,29.75,179,122.1851774,Moderate,Very Poor
35.11,29.01,16.35,3.91,15.31,69,107.5906751,Satisfactory,Poor
45.16,15.36,16.35,3.92,23.12,78,94.39573089,Satisfactory,Poor
59.22,21.16,4.28,4.82,18.98,106,116.9109065,Moderate,Poor
47.81,22.21,6.62,5,19.25,123,162.9770559,Moderate,Very Poor
33.28,20.68,5.77,4.13,38.58,125,107.6359035,Moderate,Poor
52.55,19.08,4.94,4.18,31.2,73,168.6176639,Satisfactory,Very Poor
92.83,19.12,20.68,7.28,13.47,174,93.69855616,Moderate,Poor
49.99,17.96,37.01,3.36,11.91,84,108.2871737,Satisfactory,Poor
97.96,18.91,38.4,3.2,6.92,134,113.4943536,Moderate,Poor
37.94,23.03,38.36,3.89,14.93,85,105.7883106,Satisfactory,Poor
48.12,16.99,39.1,4.1,23.7,77,86.80929372,Satisfactory,Moderate
51.95,17.93,36.57,4.21,23.93,88,94.79168422,Satisfactory,Poor
45.61,16.8,35.7,3.77,25.99,92,112.1789382,Satisfactory,Poor
30.64,18.33,36.81,4.34,27.07,92,90.84897772,Satisfactory,FALSE
36.62,23.57,36.85,4.83,24.91,76,108.4319853,Satisfactory,Poor
50.02,18.51,36.25,5.76,29,81,101.5145906,Satisfactory,Poor
34.54,15.18,35.18,5.32,26.49,94,86.82350101,Satisfactory,Moderate
47.45,13.12,34.23,4.89,30.21,80,101.2040304,Satisfactory,Poor
40.19,16.5,37.39,4.61,36.35,99,111.5315641,Satisfactory,Poor
30.16,21.57,43.31,4.48,27.46,80,85.83524167,Satisfactory,Moderate
43.75,22.9,45.88,4.94,16.08,77,96.30513852,Satisfactory,Poor
48.57,22.73,46.06,4.39,29.49,85,85.51239161,Satisfactory,Moderate
30.57,18.13,41.42,6.77,26.57,74,81.66800118,Satisfactory,Moderate
35.63,18.26,42.25,6.38,39.38,84,85.40921122,Satisfactory,Moderate
28.74,16.17,39.28,4.55,32.68,87,85.51506485,Satisfactory,Moderate
27.56,19.09,36.86,7.59,25.69,70,104.6162119,Satisfactory,Poor
31.04,18.11,38.2,9.25,25.26,73,75.2629628,Satisfactory,Moderate
29.77,18.57,39.38,10.6,32.18,73,81.26695718,Satisfactory,Moderate
45.13,17.75,38.79,8.65,28.09,94,96.61972781,Satisfactory,Poor
23.22,18.94,34.32,6.76,22.33,85,87.73210172,Satisfactory,Moderate
25.94,20.83,36.58,6.32,29.16,66,98.59947179,Satisfactory,Poor
32.29,16.86,29.56,5.85,55.18,83,101.8211246,Satisfactory,Poor
28.07,15.56,28.98,6.45,44.99,77,101.1424046,Satisfactory,Poor
36.63,23.47,32.77,5.63,38.45,74,123.1043199,Satisfactory,Very Poor
33.19,20.61,27.84,5.57,66.13,114,126.6427098,Moderate,Very Poor
34.12,16.49,27.36,5.89,62.67,105,115.5728055,Moderate,Poor
51.08,22.26,28.86,5.95,58.91,129,121.1839095,Moderate,Very Poor
51.84,30.79,42.01,6.2,62.68,130,89.10386412,Moderate,Moderate
42.23,33.02,87.35,6.2,67.28,126,76.85113867,Moderate,Moderate
52.82,25.52,54.48,5.45,42.93,105,83.84349624,Moderate,Moderate
26.19,23.39,40.56,6.21,52.98,110,79.03449963,Moderate,Moderate
21.07,16.89,37.98,8.41,40.1,65,81.38017283,Satisfactory,Moderate
24.99,17.69,39.34,6.47,44.3,84,76.1876107,Satisfactory,Moderate
22.61,17.47,42.18,5.14,37.47,70,78.8204956,Satisfactory,Moderate
22.66,16.78,33,8.7,48.65,74,81.79974277,Satisfactory,Moderate
16.68,13.39,15.17,5.95,56.49,76,88.19327673,Satisfactory,Moderate
18.65,13.7,14.28,6.14,56.7,112,73.74691424,Moderate,Moderate
21.83,14.07,15.41,7.6,53.95,80,82.58317828,Satisfactory,Moderate
25.51,14.06,22.67,8.55,60.52,106,63.51683343,Moderate,Moderate
19.01,16.94,36.98,11.34,41.27,105,65.79522954,Moderate,Moderate
26.43,17.24,41.01,10.24,37.5,110,76.76999165,Moderate,Moderate
13.03,15.33,29.75,8.6,31.21,82,79.31140434,Satisfactory,Moderate
13.2,12.65,28.04,5.96,37.43,69,81.48415828,Satisfactory,Moderate
22.64,18.01,42.66,7.14,31.17,58,86.62138685,Satisfactory,Moderate
27.06,19.07,60.63,9.73,22.56,68,77.59545069,Satisfactory,Moderate
29.21,18.82,54.1,14.46,24.79,77,69.98797117,Satisfactory,Moderate
31.43,16.93,44.27,7.08,26.59,82,73.58011203,Satisfactory,Moderate
25.89,14.8,15.38,4.37,18.42,52,71.56147719,Satisfactory,Moderate
17.58,13.98,16.49,6.04,31.27,48,74.78128687,Good,Moderate
22.35,13.79,26.11,5.02,21.93,47,80.43658604,Good,Moderate
17.46,17.31,21.26,6.22,35.29,57,81.25181614,Satisfactory,Moderate
18.64,19.81,20.03,5.48,38.69,48,85.05708884,Good,Moderate
20.57,15.76,16.78,5.43,51.83,104,84.75218326,Moderate,Moderate
25.15,15.8,19.36,5.5,34.57,51,84.89140279,Satisfactory,Moderate
22.87,14.85,20.91,6.61,59.16,101,94.29756364,Moderate,Poor
27.11,14.73,19.77,6.39,39.33,121,91.43969927,Moderate,Poor
26.91,14.12,19.94,5.87,40.6,122,98.89975624,Moderate,Poor
30.64,15.41,38.11,5.99,55.87,108,79.83380055,Moderate,Moderate
29.69,17.05,40.45,6.07,49.45,100,84.92831126,Satisfactory,Moderate
35.06,18.79,41.25,6.84,50.73,146,85.38033597,Moderate,Moderate
22.29,18.59,43.2,7.16,42.75,70,72.97962926,Satisfactory,Moderate
25.84,22.76,41.7,6.69,41.25,75,97.21581148,Satisfactory,Poor
26.37,13.94,16.37,6.17,44.92,105,106.9012397,Moderate,Poor
22.62,11.39,28.06,4.73,20.04,76,106.5078342,Satisfactory,Poor
37.51,13.31,39.76,6.02,36.98,76,84.4254784,Satisfactory,Moderate
37.85,12.45,24.9,6.38,68.76,111,90.41773817,Moderate,FALSE
39.26,12.23,26.19,6.34,61.37,150,84.75984267,Moderate,Moderate
23.59,11.72,22.87,6.39,55.72,103,81.48079815,Moderate,Moderate
27.36,11.32,23.38,6.64,59.95,78,90.17586059,Satisfactory,FALSE
23.45,11.69,13.97,6.07,56.94,81,82.61701246,Satisfactory,Moderate
20.82,10.29,15.1,6.12,58.37,89,89.33335242,Satisfactory,Moderate
28.74,10.53,24.17,6.69,53.64,100,81.98082881,Satisfactory,Moderate
22.59,11.14,24.31,6.3,54.32,96,103.4213516,Satisfactory,Poor
26.98,12,24.25,6.94,57.81,105,97.09183053,Moderate,Poor
23.18,12.44,26.02,7.09,49.51,95,112.4824685,Satisfactory,Poor
38.04,11.43,23.7,6.7,57.05,120,135.249962,Moderate,Very Poor
33.44,13.74,12.39,5.97,53.35,106,96.20282049,Moderate,Poor
43.67,16.38,11.83,6.58,59.37,126,67.52935461,Moderate,Moderate
61.94,12.87,24.8,6.28,58.54,135,69.89762604,Moderate,Moderate
35.03,11.77,24.95,6.61,45.56,114,72.90501718,Moderate,Moderate
16.9,10.73,24.36,6.19,28.38,93,75.53136633,Satisfactory,Moderate
14.27,10.79,24.95,6.36,48.1,99,82.02335542,Satisfactory,Moderate
17.76,10.05,25.31,7.13,44.14,103,79.6255891,Moderate,Moderate
20.99,10.69,16.27,6.76,37.83,105,111.005874,Moderate,Poor
25.87,9.1,13.55,6.47,39.05,116,99.87249189,Moderate,Poor
23.02,11.32,17.26,6.03,41.73,106,94.96482683,Moderate,Poor
41.82,13.2,19.85,5.99,64.23,109,85.35634494,Moderate,Moderate
32.4,14.87,32.73,6.54,67.72,122,116.9958208,Moderate,Poor
31.1,13.87,30.25,6.78,57.6,110,79.64112814,Moderate,Moderate
23.49,12.89,29.99,5.46,57.91,72,134.3420216,Satisfactory,Very Poor
47.4,15.4,13.78,5.71,58.15,78,104.6546285,Satisfactory,Poor
19.32,13.42,11.59,5.38,55.94,145,86.42730021,Moderate,Moderate
58.64,24.13,71.41,5.58,63.42,108,80.0472913,Moderate,Moderate
36.56,19.29,71.93,6.55,63.92,141,79.21133265,Moderate,Moderate
24.5,21.5,70.21,5.6,52.84,114,73.19018195,Moderate,Moderate
21.13,20.03,49.41,5.86,46.63,92,72.53952792,Satisfactory,Moderate
21.2,12.98,26.58,5.86,47.37,87,79.1141154,Satisfactory,Moderate
16.34,13.05,14.35,6.25,48.3,92,76.71726202,Satisfactory,Moderate
14.93,12.82,10.29,6.08,52.17,89,70.00322472,Satisfactory,Moderate
21.14,10.65,23.59,5.94,48.79,86,86.53074853,Satisfactory,Moderate
20.33,14.28,26.6,5.98,42.02,75,88.43336419,Satisfactory,Moderate
17.58,13.95,26.58,6.39,31.95,64,88.25382497,Satisfactory,Moderate
30.95,14.72,32.82,6.92,29.34,61,93.381644,Satisfactory,Poor
32,13.39,30.94,5.46,30.63,80,80.2643238,Satisfactory,Moderate
31.76,16.52,26.93,5.72,29.19,75,83.79617427,Satisfactory,Moderate
35.03,15.91,29.68,5.7,32.64,73,100.5160037,Satisfactory,Poor
26.55,14.07,26.59,6.7,27.49,71,94.24135433,Satisfactory,Poor
28.47,15.97,23.88,5.56,28.67,69,109.6000476,Satisfactory,Poor
40,13.91,25.99,5.86,36.29,81,170.4899473,Satisfactory,Very Poor
35.34,22.06,37.63,8.83,33.34,67,245.7752454,Satisfactory,Very Poor
46.48,29.32,70.13,8.14,32.03,86,116.1908959,Satisfactory,Poor
95.49,17.79,22.28,9.38,30.06,121,90.88096527,Moderate,FALSE
153.73,18.36,16.17,13.94,32.75,306,93.31922479,Very Poor,Poor
54.13,26.17,92.78,12.81,27.69,208,163.1780285,Poor,Very Poor
31.22,33.68,86.42,8.58,33.76,83,100.0935025,Satisfactory,Poor
34.65,28.92,78.26,7.21,28.51,84,91.78004476,Satisfactory,Poor
87.99,27.43,71.49,6.61,30.92,141,141.001744,Moderate,Very Poor
40.78,22.47,88.85,7.58,29.3,133,200.7234295,Moderate,Very Poor
34.45,15.48,21.3,6.82,30.83,76,179.9337787,Satisfactory,Very Poor
70.95,16.78,25.37,6.92,36.51,91,189.1488443,Satisfactory,Very Poor
115.35,19.41,44.24,8.77,44.21,222,209.8089576,Poor,Very Poor
98.83,19.12,50.12,8.17,46.2,261,239.8549656,Poor,Very Poor
105.94,18.98,47.78,7.9,45.94,229,179.5156065,Poor,Very Poor
121.43,18.15,48.42,7.08,47.64,273,174.6316545,Poor,Very Poor
142.9,17.94,44.44,7.75,55.69,294,129.6781488,Poor,Very Poor
96.8,13.83,19.52,5.4,53.69,253,87.43816821,Poor,Moderate
93.13,13.01,17.81,5.46,53.81,230,97.73083449,Poor,Poor
61.45,14.86,28.7,8.85,43.01,192,74.75667737,Moderate,Moderate
31.32,15.61,43.56,8.42,31.9,77,77.59418207,Satisfactory,Moderate
37.23,13.89,68.8,7.38,41.66,76,107.3668088,Satisfactory,Poor
19.18,11.17,57.31,6.06,43.38,92,126.8650553,Satisfactory,Very Poor
21.99,15.3,48.59,7.39,38.96,84,81.18472466,Satisfactory,Moderate
44.91,14.58,47.94,5.87,38.12,57,83.05789641,Satisfactory,Moderate
56.9,14.19,22.5,6.7,51.76,122,70.84637111,Moderate,Moderate
26.91,11.86,36.89,4.97,29.15,90,87.82040873,Satisfactory,Moderate
28.52,11.17,46.14,4.67,28.85,63,84.82427198,Satisfactory,Moderate
20.95,10,61.47,5.58,22.78,47,103.8688952,Good,Poor
33.55,10.78,78.83,8.18,27.28,56,124.2141482,Satisfactory,Very Poor
31.16,10.19,61.69,7.89,27.26,60,104.9706174,Satisfactory,Poor
46.05,15.6,49.2,8.55,23.1,64,117.758187,Satisfactory,Poor
59.64,12.43,51.02,7.4,33.32,110,96.93635321,Moderate,Poor
44.81,12.6,39.16,5.42,31.05,86,88.02390781,Satisfactory,Moderate
53.33,21.97,48.86,8.19,33.72,77,71.1280422,Satisfactory,Moderate
37.8,12.54,43.12,10.19,39.18,80,70.14515285,Satisfactory,Moderate
30.56,20.28,40.31,7.09,32.91,63,70.04445371,Satisfactory,Moderate
21.08,10.09,83.27,9.47,27.3,53,70.79086791,Satisfactory,Moderate
18.45,12.09,74.49,6.84,31.58,48,90.86175333,Good,FALSE
17.79,12.66,53.9,6.93,33.27,60,94.69051397,Satisfactory,Poor
21.17,11.51,82.54,8.1,23.57,49,126.782099,Good,Very Poor
36.17,12.03,195.53,5.45,26.08,56,115.5744402,Satisfactory,Poor
37.56,11.2,157.47,7.67,34.43,71,88.41294382,Satisfactory,Moderate
62.41,11.1,149.57,7.47,33.57,93,90.41603834,Satisfactory,FALSE
53.68,13.29,207.14,7.21,33.97,107,81.15818165,Moderate,Moderate
34.82,15.86,126.94,6.22,20.01,76,92.92247799,Satisfactory,Poor
35.41,21.19,119.95,5.71,20.11,69,93.42044228,Satisfactory,Poor
27.57,26.96,94.18,7.03,19.98,61,80.81002926,Satisfactory,Moderate
37.72,19.62,95.3,7.23,20.15,56,87.90898564,Satisfactory,Moderate
36.55,23.21,97.57,6.47,24.04,72,96.16026289,Satisfactory,Poor
27.78,16.54,104.69,6.08,24,62,91.96759886,Satisfactory,Poor
34.16,18.49,94.21,10.79,22.78,52,85.93906047,Satisfactory,Moderate
40.78,21.13,91.29,13.79,22.61,68,105.4468776,Satisfactory,Poor
35.6,19.49,104.56,7.5,26.83,70,108.4638326,Satisfactory,Poor
31.23,18.27,73.65,8.23,26.19,59,114.963429,Satisfactory,Poor
44.04,17.87,87.78,6.74,35.26,62,133.1560901,Satisfactory,Very Poor
48.07,17.69,87.37,8.7,29.67,92,140.3409171,Satisfactory,Very Poor
52.28,16.88,85.14,8.95,33.87,83,121.2015555,Satisfactory,Very Poor
65.45,16.87,86.5,8.04,36.82,106,115.973166,Moderate,Poor
72.57,18.47,87.16,13.49,33.86,126,115.791999,Moderate,Poor
57.74,16.14,80.23,17.17,38.89,134,117.7828496,Moderate,Poor
52.75,19.05,88.89,7.07,32.21,92,119.0693934,Satisfactory,Poor
53.51,19.46,76.4,7.88,28.38,99,84.67698556,Satisfactory,Moderate
54.37,19.74,85.55,9.79,33.18,99,93.35152987,Satisfactory,Poor
58.43,20.28,84.51,18.7,27.5,110,114.8502531,Moderate,Poor
31.88,17.66,77.64,13.18,24.11,77,97.0337746,Satisfactory,Poor
36.94,20.27,87.86,11.45,28.28,65,105.8355501,Satisfactory,Poor
52.48,14.61,70.6,8.48,33.22,92,79.49117603,Satisfactory,Moderate
